username,languageName,problemsSolved
krutika4,C++,247
krutika4,Java,31
krutika4,MySQL,28
krutika4,C#,2
krutika4,Python3,4
Fake420,C++,1
kallurupraneethkumarreddy,C++,237
kallurupraneethkumarreddy,Java,6
kallurupraneethkumarreddy,MySQL,22
chidachu77,Python,36
chidachu77,MySQL,73
chidachu77,Python3,20
chidachu77,Pandas,15
Vishnu1230,C++,1
Vishnu1230,Python3,19
Lashuk1729,C++,508
Lashuk1729,Python,8
Lashuk1729,Python3,54
suryateja2197,Java,1
suryateja2197,Python,74
suryateja2197,C,1
vishu17sep,Python3,46
skhibrahim,C++,1
skhibrahim,Java,576
skhibrahim,MySQL,14
skhibrahim,MS SQL Server,1
chananelz,C++,4
chananelz,C#,14
chananelz,Python3,33
amruthatm1105,C++,1
mohammedsaif-fb,Java,2
mohammedsaif-fb,Python3,16
mohammedsaif-fb,Kotlin,1
mohammedsaif-fb,TypeScript,1
uiop1111111110,C++,36
SawpnilTriPathi271,Java,261
KarshitAgrawal,Java,166
KarshitAgrawal,Python,12
KarshitAgrawal,C,9
Bikash_24,C++,2
Bikash_24,Java,286
Bikash_24,MySQL,1
matxy_7,C++,44
matxy_7,Python3,3
booradapraveen,C++,1
booradapraveen,Java,597
booradapraveen,Python,1
booradapraveen,MySQL,35
booradapraveen,JavaScript,6
booradapraveen,Python3,2
ajay_162,C++,341
ajay_162,MySQL,9
4arjun,Python3,360
indirajhenny,Java,3
bfn097,C++,2
bfn097,Python3,76
Enchanterv,C++,1
Enchanterv,JavaScript,829
Enchanterv,TypeScript,2
dreamless8672,Java,5
dreamless8672,Python,10
dreamless8672,JavaScript,2
dreamless8672,Python3,10
kumarsingh,C++,317
kumarsingh,MySQL,1
kumarsingh,C#,2
kumarsingh,JavaScript,5
vishal1804y,C++,83
ThanhNguyen98,Java,3
ThanhNguyen98,MySQL,12
ThanhNguyen98,Python3,54
akudemyraj,C++,6
aravind170701,C++,1
aravind170701,Java,223
aravind170701,Python,1
aravind170701,MySQL,7
aravind170701,Python3,35
ss0988637,C++,4
ss0988637,Java,3
e-fukuda,MySQL,1
e-fukuda,Python3,29
irohitgangwar,C++,61
Lucyfer7,Java,1
Lucyfer7,MySQL,11
Lucyfer7,Python3,219
dubnazar,Java,14
adhavankannan10,C++,462
adhavankannan10,Java,1
adhavankannan10,C,78
adhavankannan10,Python3,22
Yadav_A_Nil,C++,18
Brazezal,Java,279
Brazezal,Python,2
Brazezal,MySQL,9
shubhamk1001,C++,67
kedevlin,Java,14
kedevlin,Python,9
kedevlin,MySQL,2
kedevlin,Ruby,77
kedevlin,Bash,1
kedevlin,Go,1
kedevlin,Python3,12
22m0749,C++,1
tejaswini_615,C++,18
tejaswini_615,MySQL,12
tejaswini_615,JavaScript,1
tejaswini_615,Python3,100
sun01822,C++,107
sun01822,MySQL,53
sun01822,C,1
sun01822,Go,7
sun01822,MS SQL Server,1
vermaarvind,Java,82
AkashShrivastava,C++,79
AkashShrivastava,Python,2
coderBobby,C++,6
coderBobby,Java,10
coderBobby,Python3,3
arunkart156,C++,1
arunkart156,Java,9
arunkart156,Python3,99
pr_111,Java,1
Shabeer_Munna,Java,33
Shabeer_Munna,Python3,1
vaibhav23agrawal,C++,34
vaibhav23agrawal,Java,15
vaibhav23agrawal,Python,3
vaibhav23agrawal,Python3,2
SaiManoj_Ysm,C++,4
SaiManoj_Ysm,Python3,2
dharaneesh214,C++,2
marshalfly,C++,1
marshalfly,Java,1
gupta_894,C++,60
akshat072001,C++,91
akshat072001,Java,1
akshat072001,Python3,1
ramnaman39,C++,253
ramnaman39,MySQL,12
ramnaman39,Bash,1
Endeavours_29,C++,39
Endeavours_29,Python3,3
olvrp,Python,3
olvrp,Python3,22
a3110830436,Java,2
epanchenko,Java,431
P4r4d0x1c,Java,143
P4r4d0x1c,Python3,217
P4r4d0x1c,Rust,15
DehanLUO,C++,234
DehanLUO,Bash,2
Dishant_1602,Java,7
Dishant_1602,Python,8
Dishant_1602,MySQL,1
Dishant_1602,Python3,121
ljs96153,JavaScript,11
ljs96153,Python3,4
ljs96153,TypeScript,7
prerna367,C++,540
prerna367,Java,24
prerna367,MySQL,8
Harish_Kumar22,C++,11
Harish_Kumar22,Python,1
evilbunnyfu,C++,4
evilbunnyfu,Python,2
evilbunnyfu,MySQL,2
evilbunnyfu,Python3,197
evilbunnyfu,MS SQL Server,3
wenlingang,Ruby,3
cheesecakelover,Python3,3
brombo,Java,2
brombo,Python,31
brombo,MySQL,1
brombo,JavaScript,2
brombo,Python3,33
brombo,Kotlin,1
hu_ashley,Java,97
hu_ashley,Kotlin,2
ShubhamSarpate_06,C++,114
ShubhamSarpate_06,MySQL,4
sarvanshjalwani,C++,113
sarvanshjalwani,C,2
lilingyuan,Java,2
lilingyuan,Python,5
lilingyuan,Python3,7
Pruthviraj1407,Java,1
Pruthviraj1407,MySQL,3
Pruthviraj1407,JavaScript,1
Pruthviraj1407,Python3,408
penguineathyh1,Java,142
oussamamehdi99,Java,5
oussamamehdi99,Python3,15
zhongh3,Python,43
zhongh3,MySQL,19
zhongh3,Python3,11
anewsky,C++,392
anewsky,Java,227
anewsky,Python,1
anewsky,Python3,8
eddystar,Java,495
eddystar,MySQL,12
eddystar,Python3,1
charusri97,C++,1
charusri97,Java,1
charusri97,MySQL,13
charusri97,JavaScript,1
charusri97,Python3,144
charusri97,TypeScript,10
charusri97,Pandas,2
BBTS,C++,364
Kaur079,C++,257
Gayathri_Reddy_123,Java,77
Gayathri_Reddy_123,Python,2
Beast_Code,C++,235
saga24,C++,65
saga24,MySQL,26
claire.lucas,Python,50
anh4512,Python3,2
mahesh143743,Java,45
mahesh143743,Python,7
mahesh143743,MySQL,1
mahesh143743,JavaScript,1
mahesh143743,Python3,301
AKASH_NEGI,C++,287
AKASH_NEGI,MySQL,15
AKASH_NEGI,JavaScript,11
Chhaya-shah,Java,211
Chhaya-shah,Python,16
Poornasri,Java,157
Poornasri,Python,25
Poornasri,MySQL,8
Poornasri,Python3,58
abhi_thakur_rkgit,C++,11
abhi_thakur_rkgit,Java,225
abhi_thakur_rkgit,MySQL,3
abhi_thakur_rkgit,Python3,1
bigode6913,C++,268
amirabbasit786,JavaScript,33
bhvinayakys0603,C++,192
bhvinayakys0603,Java,1
bhvinayakys0603,Python3,2
ThinkiNOriginal,C++,1039
ThinkiNOriginal,MySQL,1
ThinkiNOriginal,Python3,11
ThinkiNOriginal,Rust,10
agboola,C++,2
agboola,Java,1222
agboola,MySQL,1
agboola,C#,6
agboola,JavaScript,5
agboola,Bash,4
agboola,MS SQL Server,20
kumarsunil1000,C++,391
kumarsunil1000,Java,168
snehitgajjar,Java,147
snehitgajjar,C#,1
llwu,C++,31
llwu,MySQL,1
llwu,Go,1
llwu,TypeScript,1
bekarcowboy,C++,229
bekarcowboy,MySQL,20
bekarcowboy,JavaScript,4
bekarcowboy,Go,1
leetcodeforkavi,C++,124
leetcodeforkavi,Java,12
leetcodeforkavi,Python,4
leetcodeforkavi,Python3,58
Krishnamurthy_Donta,Java,334
Krishnamurthy_Donta,JavaScript,4
SaradaDeviYerubandi,Java,61
SaradaDeviYerubandi,MySQL,3
SaradaDeviYerubandi,C#,8
SaradaDeviYerubandi,JavaScript,6
logesh1827,Python3,8
awitten1,C++,63
awitten1,Java,14
awitten1,Python,16
awitten1,MySQL,2
awitten1,Python3,206
bbrbro,Python,140
bbrbro,MySQL,8
bbrbro,JavaScript,1
bbrbro,Bash,1
bbrbro,Python3,2
aditshah06,Python,2
aditshah06,MySQL,7
aditshah06,Python3,239
duongdinhph,C++,4
JohnLindonRobinson,Python,1
gp20,Python3,8
tanujkumawat6,C++,14
tanujkumawat6,Python3,7
devrasmeriya1012,C++,55
devrasmeriya1012,Java,1
zhouguanghai,C++,3
zhouguanghai,Java,290
zhouguanghai,Python,52
BeyondTheEnd,C++,37
BeyondTheEnd,Python3,1
rm42,C++,112
xx5,C++,16
xx5,Java,317
xx5,Python,1
xx5,JavaScript,1
xx5,Python3,230
sobhanbera,C++,38
sobhanbera,Java,26
sobhanbera,Python,1
satwikakarra,C++,99
satwikakarra,Java,49
satwikakarra,Python,1
NeeteshDadwariya,C++,5
NeeteshDadwariya,Java,18
NeeteshDadwariya,Python,13
NeeteshDadwariya,MySQL,4
NeeteshDadwariya,Python3,292
user2555tL,Python3,119
Roziya,Python,2
Roziya,JavaScript,303
Roziya,TypeScript,21
FlFBMlLd84,C++,28
FlFBMlLd84,Java,9
Siddhant_Panhale,Java,410
21BCS10709,C++,291
21BCS10709,Java,3
21BCS10709,Python,2
21BCS10709,MySQL,7
21BCS10709,JavaScript,1
21BCS10709,PHP,1
utk1r5h,C++,38
utk1r5h,C,1
bantu__tharun__,C++,385
bantu__tharun__,MySQL,5
shweta_82,C++,549
shweta_82,MySQL,13
noopzz_meh,C++,1
noopzz_meh,Java,206
noopzz_meh,Python,11
noopzz_meh,MySQL,7
noopzz_meh,JavaScript,2
CookiePang,Java,16
CookiePang,Python,264
CookiePang,MySQL,2
CookiePang,Python3,310
Zetai,Python3,1
zcolley_,Java,41
zcolley_,JavaScript,3
zcolley_,Python3,24
Aishwarya_Mathapati,C++,190
Aishwarya_Mathapati,Java,1
Aishwarya_Mathapati,MySQL,10
Aishwarya_Mathapati,C,9
skrakib102,C++,173
skrakib102,MySQL,19
skrakib102,C#,1
skrakib102,MS SQL Server,4
debbadinitish,Java,238
debbadinitish,MySQL,2
smp007,Java,1
priyanka_subrahmanyam,C++,1
priyanka_subrahmanyam,Java,333
priyanka_subrahmanyam,Python,1
priyanka_subrahmanyam,Python3,61
finalchoice,C++,3
carljohnsonpakistan,C++,121
carljohnsonpakistan,Python3,1
rajsek,Java,4
rajsek,JavaScript,42
rajsek,TypeScript,7
Chintalaprashanthkumar,Java,85
Chintalaprashanthkumar,C,2
Chintalaprashanthkumar,Python3,2
shridharsahil,Java,5
shridharsahil,Python,20
shridharsahil,C#,201
shridharsahil,Python3,6
sachin-kumar09,Java,55
simplysandeepp,C++,4
simplysandeepp,Java,210
simplysandeepp,MySQL,3
simplysandeepp,Python3,2
simplysandeepp,Pandas,3
dasamit,Java,196
kevcardenas99,C++,2
kevcardenas99,Java,30
kevcardenas99,JavaScript,1
vaish_026,C++,542
vaish_026,Java,2
vaish_026,Python,3
vaish_026,MySQL,16
vaish_026,Python3,93
vaish_026,Pandas,9
karthikpm52,C++,136
karthikpm52,Java,9
karthikpm52,Python,1
karthikpm52,MySQL,6
karthikpm52,Python3,2
aliyabayer88888,C,67
aliyabayer88888,Bash,2
Radcerkels,Bash,3
Radcerkels,Python3,20
ziming2,C++,1
ziming2,Java,89
ziming2,Python,2
ziming2,MySQL,1
ziming2,C#,100
ziming2,JavaScript,34
ziming2,Python3,124
srikanthull,C++,4
srikanthull,Java,8
srikanthull,Python,9
srikanthull,MySQL,88
srikanthull,JavaScript,5
srikanthull,Ruby,848
srikanthull,Bash,1
srikanthull,Python3,925
srikanthull,Kotlin,317
srikanthull,PostgreSQL,14
kermit06,C++,323
kermit06,MySQL,2
BerryFur,C++,6
BerryFur,Java,1
BerryFur,Python,6
BerryFur,MySQL,30
BerryFur,Bash,4
BerryFur,Python3,1335
BerryFur,Oracle,2
BerryFur,Pandas,2
Nitesh-0409,C++,293
Nitesh-0409,Java,5
Nitesh-0409,MySQL,1
Nitesh-0409,C,4
yaikebai,C++,12
yaikebai,Java,12
yaikebai,Python,9
yaikebai,C,9
yaikebai,JavaScript,1
yaikebai,Python3,180
ShauryaBansal_01,C++,3
sushil1997,C++,23
sushil1997,Java,1
sushil1997,MySQL,11
sushil1997,Python3,2
DArcops,C++,168
DArcops,Java,1
DArcops,MySQL,4
DArcops,JavaScript,1
DArcops,Go,78
nastkaua,Java,2
arunhari3210,C++,6
arunhari3210,Python3,5
urwashi015patidar,C++,144
urwashi015patidar,Java,25
urwashi015patidar,Python,1
urwashi015patidar,MySQL,13
urwashi015patidar,JavaScript,2
desireetang,Java,5
amibored,C++,4
amibored,Java,2
amibored,MySQL,1
amibored,Python3,214
amibored,TypeScript,1
eshaandevgan6,Java,1
eshaandevgan6,MySQL,4
eshaandevgan6,JavaScript,5
eshaandevgan6,Python3,228
eshaandevgan6,MS SQL Server,1
eshaandevgan6,Pandas,1
eshaandevgan6,PostgreSQL,2
mattahari,Python3,2
Nikith_v,Java,18
Nikith_v,JavaScript,1
airplanemode,C++,266
airplanemode,Java,4
airplanemode,MySQL,15
airplanemode,Python3,2
All_Hail_Jaraxxxus,C++,286
All_Hail_Jaraxxxus,Java,110
All_Hail_Jaraxxxus,MySQL,37
All_Hail_Jaraxxxus,JavaScript,1
All_Hail_Jaraxxxus,Bash,1
All_Hail_Jaraxxxus,Go,2
All_Hail_Jaraxxxus,Python3,3
All_Hail_Jaraxxxus,Oracle,10
All_Hail_Jaraxxxus,Dart,1
All_Hail_Jaraxxxus,PostgreSQL,1
pourmoh1,C++,14
pourmoh1,Java,20
pourmoh1,MySQL,5
pourmoh1,JavaScript,2
pourmoh1,Python3,51
pourmoh1,TypeScript,154
ObamaSheisty,C++,4
ObamaSheisty,Python3,169
sahil671212,C++,208
sahil671212,Java,16
sahil671212,Python,1
sahil671212,MySQL,10
queue_queen,C++,184
queue_queen,MySQL,2
queue_queen,Python3,5
Piyush_Sacher,C++,181
Piyush_Sacher,Java,2
pravalikaavire11,C++,33
pravalikaavire11,Java,46
pravalikaavire11,C,1
pravalikaavire11,Go,1
pravalikaavire11,Python3,8
Dhananjay_Bhate,C++,33
Dhananjay_Bhate,C,6
Louise_Li,C++,157
Louise_Li,Java,343
Louise_Li,Python,1
Louise_Li,MySQL,8
Louise_Li,C,2
Louise_Li,Swift,1
MayankSingh121,Java,153
MayankSingh121,MySQL,7
MayankSingh121,JavaScript,3
Varun_45,C++,449
Varun_45,MySQL,10
Varun_45,JavaScript,9
Abhi_0507,C++,77
ash_kash,C++,396
nandanikirtani99,Java,462
nandanikirtani99,MySQL,19
nandanikirtani99,JavaScript,3
BrWallace732,Java,1
BrWallace732,JavaScript,29
ionjestin,Python,48
ionjestin,Python3,109
Avishak-2017831010,JavaScript,1
Avishak-2017831010,Python3,4
lalitgupta,C++,266
lalitgupta,Python,4
lalitgupta,MySQL,5
lalitgupta,Python3,26
nothing_one,C++,118
nothing_one,Java,7
nothing_one,MySQL,4
angell1147,C++,164
angell1147,MySQL,1
angell1147,Python3,1
goutham528,Java,6
goutham528,Python,30
goutham528,Python3,3
23R01A0533,Java,6
23R01A0533,MySQL,2
23R01A0533,C,1
23R01A0533,JavaScript,1
23R01A0533,Python3,131
23R01A0533,Pandas,1
st89115,C++,3
st89115,Python,1297
st89115,C,64
st89115,Python3,19
gokulkrishna2008,C,1
gokulkrishna2008,Python3,4
imoncloud,C++,156
imoncloud,Java,4
imoncloud,Python,8
last1chosen,JavaScript,7
last1chosen,Go,1
last1chosen,TypeScript,109
djoshithareddy,C++,56
djoshithareddy,Python3,1
aditi_ingle,C++,246
aditi_ingle,MySQL,3
aditi_ingle,C,3
iluom,JavaScript,91
iluom,Python3,2
himanshu2002goyal,C++,141
Thanmai_Cse_163,Python3,18
baxtera,Python3,62
KZRKmlPqk2,C++,231
KZRKmlPqk2,Java,1
KZRKmlPqk2,Python,26
KZRKmlPqk2,C,37
KZRKmlPqk2,Python3,90
woicegolos,Python,16
woicegolos,Python3,9
shivanshgaur1190,C++,433
shivanshgaur1190,MySQL,1
shivanshgaur1190,C,2
shivanshgaur1190,Oracle,1
dayyass,Java,1
dayyass,Python,2
dayyass,MySQL,33
dayyass,Python3,69
digiTorrus,C++,10
vlada1001,C++,87
vlada1001,Java,3
vlada1001,Python3,10
manzikhon,Java,47
manzikhon,Python,14
manzikhon,Python3,486
shivapal7504,C++,9
shivapal7504,Java,207
shivapal7504,Python,1
shivapal7504,MySQL,3
myeyerlong,Python3,7
8BitButter,C++,44
8BitButter,Java,6
8BitButter,MySQL,50
8BitButter,C,39
8BitButter,Python3,169
8BitButter,Oracle,4
tyagitalrst,Java,3
tyagitalrst,JavaScript,40
Hdrnjd,C++,76
Hdrnjd,Java,6
Hdrnjd,Swift,199
Hdrnjd,Python3,1
Hdrnjd,Kotlin,16
Hdrnjd,PostgreSQL,2
ShivaniSinha7,C++,403
ShivaniSinha7,Python3,1
Harshbhati1,C++,189
Harshbhati1,Java,1
Harshbhati1,MySQL,2
kakashi718,C++,2
KCIfQogEOz,Java,4
agw1190,Java,16
agw1190,MySQL,2
agw1190,JavaScript,39
ZEEAST,Java,47
ZEEAST,MySQL,1
ZEEAST,Python3,3
ZEEAST,Rust,1
ayushOO007,Java,354
ayushOO007,Rust,16
Bhanu_Banna_19,C++,63
efuv5955,Java,12
efuv5955,Python,222
efuv5955,MySQL,29
efuv5955,JavaScript,1
efuv5955,Go,1
efuv5955,Python3,408
PrativaChakraborty,C++,56
PrativaChakraborty,Java,7
PrativaChakraborty,MySQL,2
PrativaChakraborty,Python3,54
Requmarin,C++,2
Requmarin,Java,8
Requmarin,JavaScript,3
Requmarin,Python3,265
amul_mht,Java,320
amul_mht,Python,4
amul_mht,MySQL,6
amul_mht,MS SQL Server,9
dongning,C++,13
dongning,Java,1
dongning,Python,198
dongning,MySQL,35
dongning,Bash,1
dongning,Python3,3
srou,MySQL,1
srou,Python3,146
Alok_198012,C++,366
Alok_198012,Python,1
Alok_198012,MySQL,44
Alok_198012,Python3,1
codeayush_,C++,4
codeayush_,Java,489
codeayush_,MySQL,2
22r01a0589,Java,7
mugu_solve,C++,36
mugu_solve,Java,106
mugu_solve,Python,3
mugu_solve,C,1
mugu_solve,JavaScript,1
pmg11,Java,97
ajaypapnai12,C++,3
ajaypapnai12,Java,194
shubhamnakashe10,Java,280
shubhamnakashe10,MySQL,43
shubhamnakashe10,JavaScript,6
shubhamnakashe10,Bash,1
shubhamnakashe10,Pandas,13
Nandini_001,C++,4
sahmed653,C++,94
sahmed653,MySQL,1
prat1k_22,C++,7
prat1k_22,C#,1
prat1k_22,JavaScript,2
vani_909,C++,158
vani_909,Java,6
vani_909,Python,16
vani_909,JavaScript,4
vani_909,Bash,3
vani_909,Python3,16
user0082EQ,C++,364
user0082EQ,Python,2
user0082EQ,Python3,2
diego0610018657,C++,1
diego0610018657,Java,30
diego0610018657,C,7
diego0610018657,Python3,100
FPwzUzagbt,MySQL,21
FPwzUzagbt,Python3,170
kanu25,C++,1
kanu25,Java,264
kanu25,C,1
kanu25,JavaScript,128
kanu25,TypeScript,1
shikharyadav55,Java,30
shikharyadav55,C,1
ieyaolulu,Java,24
ieyaolulu,MySQL,1
terencee.d,Java,4
Lascot29,C++,79
Lascot29,Java,7
Lascot29,Python3,1
asobirov,JavaScript,1
asobirov,Rust,5
asobirov,TypeScript,81
howe2004new,C++,2
howe2004new,Java,3
howe2004new,Python,1
howe2004new,MySQL,4
howe2004new,Python3,199
manish14iitg,C++,449
manish14iitg,Java,4
manish14iitg,Python,4
manish14iitg,MySQL,8
manish14iitg,JavaScript,4
s2KrJRrBxf,C++,1
Dk_garg,C++,485
Dk_garg,Java,1
Dk_garg,MySQL,4
aza-me,C++,133
aza-me,MySQL,6
aza-me,JavaScript,23
aza-me,Swift,1
aza-me,Go,11
aza-me,Python3,1
aza-me,TypeScript,65
anilsuthar42,C++,300
anilsuthar42,Python,2
anilsuthar42,MySQL,1
anilsuthar42,JavaScript,1
Mohana08,C++,169
Mohana08,Java,19
Mohana08,MySQL,5
Mohana08,C,1
Mohana08,Python3,1
DhayaRMoorthy,Java,27
DhayaRMoorthy,MySQL,1
tushar910802,Python,11
tushar910802,MySQL,7
tushar910802,Python3,455
Abhishek_404code,C++,1
Abhishek_404code,Java,40
pratyush-gupta-byte,C++,98
pratyush-gupta-byte,Python,1
pratyush-gupta-byte,JavaScript,3
pratyush-gupta-byte,Python3,97
pratyush-gupta-byte,Pandas,1
iambisu,C++,312
iambisu,Java,3
iambisu,C#,115
Hiro1219,C++,346
Hiro1219,Python,1
revive_sanjeev,C++,79
revive_sanjeev,Java,3
revive_sanjeev,MySQL,11
govind_ce,C++,110
govind_ce,C,2
pawan_kaur1116,Java,166
pawan_kaur1116,MySQL,4
pawan_kaur1116,Python3,166
jadeja,Java,53
ds952073,C++,199
Lizavieta,Python,1
Lizavieta,MySQL,11
Lizavieta,Python3,6
aeroshev,Python3,9
komali5850,Java,58
komali5850,Python3,14
athristov,Python,33
athristov,MySQL,15
shanrastogi22,C++,692
shanrastogi22,Java,6
shanrastogi22,MySQL,28
shanrastogi22,C#,1
shanrastogi22,Go,11
shanrastogi22,MS SQL Server,16
brandflake31,C++,4
brandflake31,MySQL,1
brandflake31,JavaScript,48
brandflake31,TypeScript,3
Armastus14,C++,89
Armastus14,Java,1
Armastus14,MySQL,31
alw17_wes,Java,29
viv_eak,Java,32
viv_eak,Python,1
viv_eak,JavaScript,1
2428CSEAI1124,C++,165
2428CSEAI1124,MySQL,1
goyaltanvi94,Java,224
fatoProfugus,C++,37
fatoProfugus,Java,2
fatoProfugus,Python,10
fatoProfugus,Python3,72
MSyat_919,C++,11
MSyat_919,Java,26
MSyat_919,Python,2
MSyat_919,C,14
MSyat_919,Python3,17
kushalagrawal_04,C++,524
kushalagrawal_04,Java,7
kushalagrawal_04,Python,1
kushalagrawal_04,MySQL,4
kushalagrawal_04,JavaScript,2
kushalagrawal_04,Python3,3
kushalagrawal_04,Pandas,1
lca33,Python,47
Hitarth_Arora,C++,54
11anshi11,C++,10
11anshi11,Java,583
11anshi11,MySQL,12
11anshi11,C,26
11anshi11,Bash,1
11anshi11,Python3,222
Nagoor_2005,C++,54
Nagoor_2005,C,25
Nagoor_2005,JavaScript,2
Nagoor_2005,Python3,3
jusunghan2,C++,15
jusunghan2,MySQL,1
jusunghan2,C#,1
jusunghan2,Python3,324
leetsar,Java,143
leetsar,MySQL,1
leetsar,C#,1
sanchit_17,C++,342
sanchit_17,Java,19
aradhyapriyadarshi,C++,298
aradhyapriyadarshi,Java,3
aradhyapriyadarshi,Python,5
aradhyapriyadarshi,MySQL,5
aradhyapriyadarshi,C,1
aradhyapriyadarshi,JavaScript,15
aradhyapriyadarshi,Bash,4
aradhyapriyadarshi,Python3,2
aradhyapriyadarshi,TypeScript,2
aradhyapriyadarshi,Pandas,9
jaydeep_dev_17,C++,196
jaydeep_dev_17,Java,14
jaydeep_dev_17,Python,1
jaydeep_dev_17,MySQL,1
jaydeep_dev_17,JavaScript,32
jaydeep_dev_17,Bash,4
jaydeep_dev_17,Python3,15
songwen,C++,586
songwen,Bash,1
songwen,Python3,113
Ujwal_Mishra,C++,405
Ujwal_Mishra,MySQL,12
Ujwal_Mishra,JavaScript,12
ravneets245,C++,8
ChristianRoque,C++,4
ChristianRoque,Java,17
ChristianRoque,Ruby,11
ChristianRoque,Rust,3
pradeep2906,Java,299
pradeep2906,MySQL,42
pradeep2906,Python3,48
robinnnnnnnnn,C++,424
robinnnnnnnnn,Java,126
robinnnnnnnnn,MySQL,1
robinnnnnnnnn,C,57
jeff999955,C++,163
jeff999955,Java,1
jeff999955,Python,1
jeff999955,C,25
jeff999955,Bash,1
jeff999955,Python3,139
Keshav_Vyas,C++,833
Keshav_Vyas,Java,1
K_Gaurav,C++,279
K_Gaurav,Java,6
K_Gaurav,MySQL,35
yaswanthkoneri,Java,2
yaswanthkoneri,MySQL,2
yaswanthkoneri,JavaScript,9
chandankhatua,C++,1
chandankhatua,Python,40
chandankhatua,MySQL,4
chandankhatua,Python3,156
Suvra_Halder,Java,127
Suvra_Halder,MySQL,8
AshishSinghLeetcode2025,C++,8
AshishSinghLeetcode2025,Java,44
AshishSinghLeetcode2025,JavaScript,5
hrugved,C++,214
keekee95sp,Java,64
keekee95sp,MySQL,1
sarthak5185,C++,25
sarthak5185,Java,525
sarthak5185,Python,1
sarthak5185,Python3,1
aditya_jaiswal_0205,C++,224
gen_ric,C++,152
gen_ric,Python,2
gen_ric,JavaScript,1
gen_ric,Python3,1
Shalini_raj54,C++,54
Shalini_raj54,Java,54
Shalini_raj54,Python,2
Shalini_raj54,Go,1
Shalini_raj54,Python3,3
Skymiles,C++,8
Skymiles,Java,732
Skymiles,Bash,3
AJUNnYC,C++,6
AJUNnYC,Python,167
AJUNnYC,Python3,6
Shivanshhh99,C++,112
Shivanshhh99,MySQL,19
dlijing4869,C++,302
dlijing4869,Java,5
dlijing4869,Python,2
dlijing4869,JavaScript,2
dlijing4869,Python3,1
random1311,C++,228
random1311,Java,232
random1311,Oracle,2
bhargav0000,Java,126
bhargav0000,MySQL,13
bhargav0000,JavaScript,1
bhargav0000,Pandas,2
pavanveervelampalli,C++,118
hijoseph08,Java,102
hijoseph08,Python,4
hijoseph08,MySQL,2
hijoseph08,Python3,45
phuocich,C++,1
phuocich,C#,51
_realhumanbean,C++,7
_realhumanbean,JavaScript,1
_realhumanbean,Python3,10
nikhil_chary012,Java,403
nikhil_chary012,Python,2
nikhil_chary012,MySQL,2
nikhil_chary012,JavaScript,2
striver_011,C++,514
striver_011,Java,10
striver_011,MySQL,19
striver_011,C,1
striver_011,JavaScript,1
striver_011,Python3,28
bhavya_2005,Java,3
bhavya_2005,Python,3
kyletyni,C++,40
kyletyni,Python,7
kyletyni,C,20
kyletyni,Python3,146
anik841823,C++,11
anik841823,MySQL,1
anik841823,Pandas,2
oguzhantopal797,C++,141
oguzhantopal797,Bash,1
oguzhantopal797,Python3,4
oguzhantopal797,Oracle,1
tanu_kaviti,C++,206
tanu_kaviti,MySQL,2
tanu_kaviti,C,5
tanu_kaviti,Python3,121
ronakprajapati,C++,403
ronakprajapati,Java,1
praful04,C++,543
praful04,Java,514
praful04,Python3,3
ajith211,C++,319
ajith211,Java,2
ajith211,MySQL,8
ajith211,C,52
ajith211,Bash,3
amishparekh,C++,7
amishparekh,Java,226
amraut,C++,152
doomSchlange,C++,421
ShreyaAgrawal28,Java,12
Iniya__kumar098,C++,4
Iniya__kumar098,Python,4
Iniya__kumar098,C,1
thebenhurley,C++,24
thebenhurley,Java,3
thebenhurley,Python,3
thebenhurley,JavaScript,49
thebenhurley,TypeScript,12
msourabh94,Java,17
Priya-27,Python,79
Priya-27,MySQL,13
Priya-27,Python3,2
user3746L,Java,1
Yucan_Wang,MySQL,1
Yucan_Wang,Python3,4
AditKrish,C++,227
AditKrish,MySQL,9
AditKrish,JavaScript,1
AditKrish,MS SQL Server,17
jiraya20,C++,40
bajaj_ishit,Java,179
bajaj_ishit,MySQL,17
Gautam_Babita,C++,184
